Country name,Year,Shock category,Shock type,count
Afghanistan,2000,ECOLOGICAL,Infectious disease,0.008158409110223506
Afghanistan,2000,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2000,TECHNOLOGICAL,Collapse (Miscellaneous),0.010316066725197541
Afghanistan,2001,CLIMATIC,Extreme temperature,0.02753368482718219
Afghanistan,2001,CONFLICTS,Interstate conflict,0.046536796536796536
Afghanistan,2001,CONFLICTS,Intrastate conflict,0.003114100647732935
Afghanistan,2001,CONFLICTS,Terrorist attack,0.0008614875675037045
Afghanistan,2001,ECOLOGICAL,Crops,0.08970099667774087
Afghanistan,2001,ECOLOGICAL,Fisheries,0.09642857142857143
Afghanistan,2001,ECOLOGICAL,Infectious disease,0.004079204555111753
Afghanistan,2001,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2001,GEOPHYSICAL,Earthquake,0.023518344308560677
Afghanistan,2001,TECHNOLOGICAL,Air,0.0033962776796630893
Afghanistan,2002,CLIMATIC,Flood,0.006935774726036899
Afghanistan,2002,CLIMATIC,Mass movement (wet),0.012475049900199603
Afghanistan,2002,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2002,CONFLICTS,Terrorist attack,0.002338323397510055
Afghanistan,2002,ECOLOGICAL,Infectious disease,0.008158409110223506
Afghanistan,2002,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2002,GEOPHYSICAL,Earthquake,0.03527751646284101
Afghanistan,2002,TECHNOLOGICAL,Explosion (Miscellaneous),0.02295552367288379
Afghanistan,2002,TECHNOLOGICAL,Road,0.0019724730428684143
Afghanistan,2003,CLIMATIC,Flood,0.013871549452073797
Afghanistan,2003,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2003,CONFLICTS,Terrorist attack,0.00615348262502646
Afghanistan,2003,ECOLOGICAL,Infectious disease,0.008158409110223506
Afghanistan,2003,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2003,GEOPHYSICAL,Earthquake,0.011759172154280339
Afghanistan,2003,TECHNOLOGICAL,Explosion (Miscellaneous),0.011477761836441894
Afghanistan,2004,CLIMATIC,Flood,0.0034678873630184493
Afghanistan,2004,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2004,CONFLICTS,Terrorist attack,0.005415064710023285
Afghanistan,2004,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2004,GEOPHYSICAL,Earthquake,0.011759172154280339
Afghanistan,2004,TECHNOLOGICAL,Collapse (Industrial),0.013883814395323348
Afghanistan,2004,TECHNOLOGICAL,Explosion (Industrial),0.004238006441769792
Afghanistan,2004,TECHNOLOGICAL,Miscellaneous accident (General),0.011567807039133645
Afghanistan,2005,CLIMATIC,Extreme temperature,0.013766842413591095
Afghanistan,2005,CLIMATIC,Flood,0.013871549452073797
Afghanistan,2005,CLIMATIC,Storm,0.0024309607156748347
Afghanistan,2005,CONFLICTS,Intrastate conflict,0.003114100647732935
Afghanistan,2005,CONFLICTS,Terrorist attack,0.009537898068791014
Afghanistan,2005,ECOLOGICAL,Infectious disease,0.004079204555111753
Afghanistan,2005,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2005,GEOPHYSICAL,Earthquake,0.023518344308560677
Afghanistan,2005,TECHNOLOGICAL,Air,0.006792555359326179
Afghanistan,2005,TECHNOLOGICAL,Collapse (Miscellaneous),0.010316066725197541
Afghanistan,2005,TECHNOLOGICAL,Explosion (Miscellaneous),0.011477761836441894
Afghanistan,2005,TECHNOLOGICAL,Road,0.0019724730428684143
Afghanistan,2006,CLIMATIC,Drought,0.012840267077555213
Afghanistan,2006,CLIMATIC,Flood,0.012137605770564571
Afghanistan,2006,CLIMATIC,Mass movement (wet),0.024950099800399205
Afghanistan,2006,CLIMATIC,Storm,0.0048619214313496695
Afghanistan,2006,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2006,CONFLICTS,Terrorist attack,0.017414355828824883
Afghanistan,2006,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2006,GEOPHYSICAL,Earthquake,0.011759172154280339
Afghanistan,2006,TECHNOLOGICAL,Air,0.006792555359326179
Afghanistan,2007,CLIMATIC,Flood,0.012137605770564571
Afghanistan,2007,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2007,CONFLICTS,Terrorist attack,0.021044910577590493
Afghanistan,2007,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2007,TECHNOLOGICAL,Road,0.0009862365214342072
Afghanistan,2008,CLIMATIC,Drought,0.012840267077555213
Afghanistan,2008,CLIMATIC,Extreme temperature,0.013766842413591095
Afghanistan,2008,CLIMATIC,Flood,0.0017339436815092246
Afghanistan,2008,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2008,CONFLICTS,Terrorist attack,0.025475418067609546
Afghanistan,2008,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2008,TECHNOLOGICAL,Road,0.0009862365214342072
Afghanistan,2009,CLIMATIC,Flood,0.005201831044527674
Afghanistan,2009,CLIMATIC,Mass movement (wet),0.012475049900199603
Afghanistan,2009,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2009,CONFLICTS,Terrorist attack,0.030952017603883095
Afghanistan,2009,ECOLOGICAL,Infectious disease,0.004079204555111753
Afghanistan,2009,GEOPHYSICAL,Earthquake,0.011759172154280339
Afghanistan,2009,TECHNOLOGICAL,Air,0.010188833038989268
Afghanistan,2010,CLIMATIC,Flood,0.0034678873630184493
Afghanistan,2010,CLIMATIC,Mass movement (wet),0.024950099800399205
Afghanistan,2010,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2010,CONFLICTS,Terrorist attack,0.033351875827643415
Afghanistan,2010,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2010,GEOPHYSICAL,Earthquake,0.011759172154280339
Afghanistan,2010,TECHNOLOGICAL,Air,0.0033962776796630893
Afghanistan,2010,TECHNOLOGICAL,Collapse (Miscellaneous),0.010316066725197541
Afghanistan,2010,TECHNOLOGICAL,Road,0.0019724730428684143
Afghanistan,2011,CLIMATIC,Drought,0.012840267077555213
Afghanistan,2011,CLIMATIC,Flood,0.0034678873630184493
Afghanistan,2011,CLIMATIC,Storm,0.0024309607156748347
Afghanistan,2011,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2011,CONFLICTS,Terrorist attack,0.0259061618513614
Afghanistan,2011,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2011,TECHNOLOGICAL,Road,0.002958709564302621
Afghanistan,2012,CLIMATIC,Extreme temperature,0.013766842413591095
Afghanistan,2012,CLIMATIC,Flood,0.010403662089055347
Afghanistan,2012,CLIMATIC,Mass movement (wet),0.037425149700598806
Afghanistan,2012,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2012,CONFLICTS,Terrorist attack,0.0903946597616387
Afghanistan,2012,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2012,GEOPHYSICAL,Earthquake,0.011759172154280339
Afghanistan,2012,TECHNOLOGICAL,Road,0.0009862365214342072
Afghanistan,2013,CLIMATIC,Flood,0.006935774726036899
Afghanistan,2013,CLIMATIC,Mass movement (wet),0.012475049900199603
Afghanistan,2013,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2013,CONFLICTS,Terrorist attack,0.08879475427913182
Afghanistan,2013,GEOPHYSICAL,Earthquake,0.011759172154280339
Afghanistan,2013,TECHNOLOGICAL,Collapse (Industrial),0.013883814395323348
Afghanistan,2013,TECHNOLOGICAL,Road,0.0009862365214342072
Afghanistan,2014,CLIMATIC,Flood,0.0034678873630184493
Afghanistan,2014,CLIMATIC,Storm,0.0024309607156748347
Afghanistan,2014,CONFLICTS,Intrastate conflict,0.00622820129546587
Afghanistan,2014,CONFLICTS,Terrorist attack,0.11223952308048264
Afghanistan,2014,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2015,CLIMATIC,Flood,0.0017339436815092246
Afghanistan,2015,CLIMATIC,Mass movement (wet),0.04990019960079841
Afghanistan,2015,CONFLICTS,Intrastate conflict,0.01245640259093174
Afghanistan,2015,CONFLICTS,Terrorist attack,0.11863914501051015
Afghanistan,2015,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2015,GEOPHYSICAL,Earthquake,0.023518344308560677
Afghanistan,2015,TECHNOLOGICAL,Explosion (Industrial),0.004238006441769792
Afghanistan,2015,TECHNOLOGICAL,Road,0.0009862365214342072
Afghanistan,2016,CLIMATIC,Flood,0.006935774726036899
Afghanistan,2016,CONFLICTS,Intrastate conflict,0.01245640259093174
Afghanistan,2016,CONFLICTS,Terrorist attack,0.0994402792204276
Afghanistan,2016,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2016,TECHNOLOGICAL,Road,0.0019724730428684143
Afghanistan,2017,CLIMATIC,Flood,0.0017339436815092246
Afghanistan,2017,CLIMATIC,Mass movement (wet),0.024950099800399205
Afghanistan,2017,CLIMATIC,Storm,0.0048619214313496695
Afghanistan,2017,CONFLICTS,Intrastate conflict,0.01245640259093174
Afghanistan,2017,CONFLICTS,Terrorist attack,0.08707177914412441
Afghanistan,2017,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2017,TECHNOLOGICAL,Road,0.0009862365214342072
Afghanistan,2018,CLIMATIC,Drought,0.012840267077555213
Afghanistan,2018,CLIMATIC,Flood,0.005201831044527674
Afghanistan,2018,CLIMATIC,Mass movement (wet),0.012475049900199603
Afghanistan,2018,CONFLICTS,Intrastate conflict,0.009342301943198805
Afghanistan,2018,CONFLICTS,Terrorist attack,0.1093473862467202
Afghanistan,2018,ECONOMIC,Debt Crises,0.007606876616461281
Afghanistan,2018,TECHNOLOGICAL,Air,0.006792555359326179
Afghanistan,2018,TECHNOLOGICAL,Road,0.0019724730428684143
Afghanistan,2019,CLIMATIC,Flood,0.010403662089055347
Afghanistan,2019,CLIMATIC,Mass movement (wet),0.012475049900199603
Afghanistan,2019,CONFLICTS,Intrastate conflict,0.009342301943198805
Afghanistan,2019,CONFLICTS,Terrorist attack,0.11113189620797788
Afghanistan,2019,ECOLOGICAL,Infectious disease,0.004079204555111753
Afghanistan,2019,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1979,GEOPHYSICAL,Earthquake,0.011759172154280339
Albania,1981,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,1982,GEOPHYSICAL,Earthquake,0.011759172154280339
Albania,1985,CLIMATIC,Extreme temperature,0.013766842413591095
Albania,1985,CLIMATIC,Mass movement (wet),0.012475049900199603
Albania,1988,GEOPHYSICAL,Earthquake,0.011759172154280339
Albania,1989,CLIMATIC,Drought,0.012840267077555213
Albania,1990,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,1991,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,1991,ECOLOGICAL,Aquaculture,0.06818181818181818
Albania,1991,ECOLOGICAL,Fisheries,0.09642857142857143
Albania,1991,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1991,TECHNOLOGICAL,Fire (Industrial),0.012110726643598618
Albania,1992,CLIMATIC,Flood,0.0017339436815092246
Albania,1992,CONFLICTS,Terrorist attack,0.0001846044787507938
Albania,1992,ECOLOGICAL,Crops,0.08970099667774087
Albania,1992,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1993,CONFLICTS,Terrorist attack,0.0001230696525005292
Albania,1993,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1994,CONFLICTS,Terrorist attack,0.0001230696525005292
Albania,1994,ECONOMIC,Banking Crises,0.029723991507431
Albania,1994,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1995,CLIMATIC,Flood,0.0034678873630184493
Albania,1995,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1996,CONFLICTS,Terrorist attack,0.0003692089575015876
Albania,1996,ECOLOGICAL,Infectious disease,0.004079204555111753
Albania,1996,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1997,CLIMATIC,Flood,0.0017339436815092246
Albania,1997,CONFLICTS,Terrorist attack,0.002522927876260849
Albania,1997,ECONOMIC,Currency Crises,0.03024691358024691
Albania,1997,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1998,CONFLICTS,Terrorist attack,0.00043074378375185224
Albania,1998,ECONOMIC,Debt Crises,0.007606876616461281
Albania,1998,GEOPHYSICAL,Earthquake,0.011759172154280339
Albania,1999,CONFLICTS,Terrorist attack,0.0001846044787507938
Albania,1999,ECONOMIC,Debt Crises,0.007606876616461281
Albania,2000,CONFLICTS,Terrorist attack,0.0001230696525005292
Albania,2000,ECONOMIC,Debt Crises,0.007606876616461281
Albania,2001,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,2001,ECONOMIC,Debt Crises,0.007606876616461281
Albania,2002,CLIMATIC,Flood,0.0017339436815092246
Albania,2002,CLIMATIC,Storm,0.0024309607156748347
Albania,2002,ECONOMIC,Debt Crises,0.007606876616461281
Albania,2003,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,2004,CLIMATIC,Extreme temperature,0.013766842413591095
Albania,2004,CLIMATIC,Flood,0.0017339436815092246
Albania,2004,CONFLICTS,Intrastate conflict,0.003114100647732935
Albania,2004,TECHNOLOGICAL,Road,0.0009862365214342072
Albania,2005,CLIMATIC,Flood,0.0017339436815092246
Albania,2005,CLIMATIC,Storm,0.0024309607156748347
Albania,2005,CONFLICTS,Intrastate conflict,0.003114100647732935
Albania,2006,CONFLICTS,Intrastate conflict,0.00622820129546587
Albania,2007,CLIMATIC,Extreme temperature,0.013766842413591095
Albania,2007,CLIMATIC,Wildfire,0.019329896907216496
Albania,2007,CONFLICTS,Intrastate conflict,0.00622820129546587
Albania,2008,CONFLICTS,Intrastate conflict,0.00622820129546587
Albania,2008,TECHNOLOGICAL,Explosion (Miscellaneous),0.011477761836441894
Albania,2008,TECHNOLOGICAL,Water,0.001953855747245895
Albania,2009,CLIMATIC,Flood,0.0017339436815092246
Albania,2009,CONFLICTS,Intrastate conflict,0.003114100647732935
Albania,2009,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,2009,ECOLOGICAL,Infectious disease,0.004079204555111753
Albania,2009,GEOPHYSICAL,Earthquake,0.011759172154280339
Albania,2010,CLIMATIC,Flood,0.0017339436815092246
Albania,2010,CONFLICTS,Intrastate conflict,0.003114100647732935
Albania,2010,TECHNOLOGICAL,Road,0.0009862365214342072
Albania,2011,CONFLICTS,Intrastate conflict,0.003114100647732935
Albania,2011,ECOLOGICAL,Infectious disease,0.004079204555111753
Albania,2012,CLIMATIC,Extreme temperature,0.013766842413591095
Albania,2012,CONFLICTS,Intrastate conflict,0.003114100647732935
Albania,2012,TECHNOLOGICAL,Road,0.0009862365214342072
Albania,2013,CONFLICTS,Intrastate conflict,0.003114100647732935
Albania,2013,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,2014,CONFLICTS,Intrastate conflict,0.003114100647732935
Albania,2014,CONFLICTS,Terrorist attack,0.0001230696525005292
Albania,2015,CLIMATIC,Flood,0.005201831044527674
Albania,2015,CONFLICTS,Terrorist attack,0.0002461393050010584
Albania,2016,CLIMATIC,Flood,0.0017339436815092246
Albania,2016,CONFLICTS,Terrorist attack,0.0001230696525005292
Albania,2017,CLIMATIC,Extreme temperature,0.013766842413591095
Albania,2017,CLIMATIC,Flood,0.0017339436815092246
Albania,2017,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,2018,CLIMATIC,Flood,0.0017339436815092246
Albania,2019,CONFLICTS,Terrorist attack,6.15348262502646e-05
Albania,2019,GEOPHYSICAL,Earthquake,0.03527751646284101
Algeria,1972,CONFLICTS,Terrorist attack,6.15348262502646e-05
Algeria,1973,CLIMATIC,Flood,0.0017339436815092246
Algeria,1974,CLIMATIC,Flood,0.0017339436815092246
Algeria,1976,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1976,CONFLICTS,Terrorist attack,6.15348262502646e-05
Algeria,1978,CONFLICTS,Terrorist attack,6.15348262502646e-05
Algeria,1979,CLIMATIC,Flood,0.0017339436815092246
Algeria,1979,CONFLICTS,Terrorist attack,6.15348262502646e-05
Algeria,1980,GEOPHYSICAL,Earthquake,0.011759172154280339
Algeria,1981,CLIMATIC,Drought,0.012840267077555213
Algeria,1981,CLIMATIC,Flood,0.0017339436815092246
Algeria,1982,CLIMATIC,Flood,0.0017339436815092246
Algeria,1982,TECHNOLOGICAL,Collapse (Miscellaneous),0.010316066725197541
Algeria,1982,TECHNOLOGICAL,Rail,0.005328218243819268
Algeria,1984,CLIMATIC,Flood,0.0017339436815092246
Algeria,1985,CLIMATIC,Flood,0.0017339436815092246
Algeria,1985,GEOPHYSICAL,Earthquake,0.011759172154280339
Algeria,1987,ECOLOGICAL,Infestation,0.03571428571428571
Algeria,1987,GEOPHYSICAL,Earthquake,0.011759172154280339
Algeria,1987,TECHNOLOGICAL,Road,0.0009862365214342072
Algeria,1988,CLIMATIC,Storm,0.0024309607156748347
Algeria,1988,ECOLOGICAL,Infestation,0.03571428571428571
Algeria,1988,ECONOMIC,Currency Crises,0.03024691358024691
Algeria,1988,GEOPHYSICAL,Earthquake,0.011759172154280339
Algeria,1989,GEOPHYSICAL,Earthquake,0.011759172154280339
Algeria,1989,TECHNOLOGICAL,Water,0.001953855747245895
Algeria,1990,CONFLICTS,Terrorist attack,0.0001230696525005292
Algeria,1990,ECONOMIC,Banking Crises,0.029723991507431
Algeria,1990,ECONOMIC,Currency Crises,0.03024691358024691
Algeria,1990,TECHNOLOGICAL,Miscellaneous accident (General),0.011567807039133645
Algeria,1991,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1991,CONFLICTS,Terrorist attack,0.001846044787507938
Algeria,1991,ECOLOGICAL,Infectious disease,0.004079204555111753
Algeria,1991,ECONOMIC,Banking Crises,0.029723991507431
Algeria,1991,ECONOMIC,Currency Crises,0.03024691358024691
Algeria,1991,ECONOMIC,Debt Crises,0.007606876616461281
Algeria,1992,CLIMATIC,Flood,0.0017339436815092246
Algeria,1992,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1992,CONFLICTS,Terrorist attack,0.01322998764380689
Algeria,1992,ECONOMIC,Banking Crises,0.029723991507431
Algeria,1992,ECONOMIC,Debt Crises,0.007606876616461281
Algeria,1992,GEOPHYSICAL,Earthquake,0.011759172154280339
Algeria,1992,TECHNOLOGICAL,Road,0.0009862365214342072
Algeria,1993,CLIMATIC,Flood,0.0017339436815092246
Algeria,1993,CLIMATIC,Mass movement (wet),0.012475049900199603
Algeria,1993,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1993,CONFLICTS,Terrorist attack,0.019137330963832293
Algeria,1993,ECONOMIC,Banking Crises,0.029723991507431
Algeria,1993,ECONOMIC,Debt Crises,0.007606876616461281
Algeria,1994,CLIMATIC,Flood,0.0034678873630184493
Algeria,1994,CLIMATIC,Wildfire,0.019329896907216496
Algeria,1994,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1994,CONFLICTS,Terrorist attack,0.013968405558810066
Algeria,1994,ECONOMIC,Banking Crises,0.029723991507431
Algeria,1994,ECONOMIC,Currency Crises,0.03024691358024691
Algeria,1994,ECONOMIC,Debt Crises,0.007606876616461281
Algeria,1994,GEOPHYSICAL,Earthquake,0.011759172154280339
Algeria,1994,TECHNOLOGICAL,Rail,0.005328218243819268
Algeria,1995,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1995,CONFLICTS,Terrorist attack,0.011383942856298951
Algeria,1995,ECONOMIC,Debt Crises,0.007606876616461281
Algeria,1995,TECHNOLOGICAL,Collapse (Miscellaneous),0.010316066725197541
Algeria,1996,CLIMATIC,Flood,0.0017339436815092246
Algeria,1996,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1996,CONFLICTS,Terrorist attack,0.007937992586284134
Algeria,1996,ECOLOGICAL,Infectious disease,0.004079204555111753
Algeria,1996,ECONOMIC,Debt Crises,0.007606876616461281
Algeria,1996,TECHNOLOGICAL,Rail,0.005328218243819268
Algeria,1997,CLIMATIC,Flood,0.0017339436815092246
Algeria,1997,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1997,CONFLICTS,Terrorist attack,0.021167980230091022
Algeria,1997,ECONOMIC,Debt Crises,0.007606876616461281
Algeria,1998,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1998,CONFLICTS,Terrorist attack,0.009291758763789956
Algeria,1998,ECONOMIC,Debt Crises,0.007606876616461281
Algeria,1999,CLIMATIC,Flood,0.0017339436815092246
Algeria,1999,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,1999,CONFLICTS,Terrorist attack,0.006522691582528048
Algeria,1999,GEOPHYSICAL,Earthquake,0.011759172154280339
Algeria,1999,TECHNOLOGICAL,Road,0.0009862365214342072
Algeria,2000,CLIMATIC,Flood,0.006935774726036899
Algeria,2000,CLIMATIC,Storm,0.0024309607156748347
Algeria,2000,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,2000,CONFLICTS,Terrorist attack,0.008491806022536515
Algeria,2000,TECHNOLOGICAL,Road,0.0009862365214342072
Algeria,2001,CLIMATIC,Flood,0.0017339436815092246
Algeria,2001,CONFLICTS,Intrastate conflict,0.003114100647732935
Algeria,2001,CONFLICTS,Terrorist attack,0.0069534353662799005
Algeria,2002,CLIMATIC,Flood,0.005201831044527674
Algeria,2002,CONFLICTS,Intrastate conflict,0.003114100647732935
